Murdoch Mysteries,"I, Murdoch",48,2,8,2009
Murdoch Mysteries,Future Imperfect,48,3,8,2010
Murdoch Mysteries,Belly Speaker,48,1,9,2008
Murdoch Mysteries,Convalescence,48,2,9,2009
Murdoch Mysteries,Love and Human Remains,48,3,9,2010
Murdoch Mysteries,The Black Hand,48,4,9,2011
Murdoch Mysteries,Child's Play,48,1,10,2008
Murdoch Mysteries,Murdoch.com,48,2,10,2009
Murdoch Mysteries,The Curse of Beaton Manor,48,3,10,2010
Murdoch Mysteries,Voices,48,4,10,2011
Murdoch Mysteries,Bad Medicine,48,1,11,2008
Murdoch Mysteries,Hangman,48,3,11,2010
Murdoch Mysteries,Bloodlust,48,4,11,2011
Murdoch Mysteries,Werewolves,48,2,12,2009
Murdoch Mysteries,In the Altogether,48,3,12,2010
Murdoch Mysteries,Anything You Can Do,48,2,13,2009
Murdoch Mysteries,The Tesla Effect,48,3,13,2010
Murdoch Mysteries,Murdoch in Wonderland,48,4,13,2011
Nashville,Pilot,43,1,1,2012
Nashville,Someday You'll Call My Name,44,1,3,2012
Nashville,We Live in Two Different Worlds,43,1,4,2012
Nashville,Move It on Over,43,1,5,2012
Nashville,You're Gonna Change (Or I'm Gonna Leave),44,1,6,2012
Nashville,Lovesick Blues,44,1,7,2012
Nashville,Where He Leads Me,44,1,8,2012
Nashville,"I'm Sorry for You, My Friend",44,1,10,2013
Nashville,You Win Again,43,1,11,2013
Nashville,I've Been Down That Road Before,43,1,12,2013
Nashville,There'll Be No Teardrops Tonight,44,1,13,2013
Nashville,Dear Brother,43,1,14,2013
NCIS: New Orleans,Musician Heal Thyself,41,1,1,2014
NCIS: New Orleans,Carrier,40,1,2,2014
NCIS: New Orleans,Breaking Brig,40,1,3,2014
NCIS: New Orleans,The Recruits,40,1,4,2014
NCIS: New Orleans,It Happened Last Night,41,1,5,2014
NCIS: New Orleans,Master of Horror,42,1,6,2014
NCIS: New Orleans,Watch Over Me,41,1,7,2014
NCIS: New Orleans,Love Hurts,41,1,8,2014
NCIS: New Orleans,Chasing Ghosts,41,1,9,2014
NCIS: New Orleans,Stolen Valor,42,1,10,2014
NCIS: New Orleans,Baitfish,42,1,11,2015
NCIS: New Orleans,The Abyss,41,1,12,2015
NCIS: New Orleans,The Walking Dead,42,1,13,2015
NCIS: New Orleans,Careful What You Wish For,42,1,14,2015
No Tomorrow,Pilot,42,1,1,2016
No Tomorrow,No Crying in Baseball,42,1,2,2016
No Tomorrow,No Doubt,41,1,3,2016
No Tomorrow,No Holds Barred,42,1,4,2016
No Tomorrow,No Regrets,41,1,5,2016
No Tomorrow,No Debts Remain Unpaid,42,1,6,2016
No Tomorrow,No You Say It First,42,1,7,2016
No Tomorrow,No Rest for the Weary,42,1,8,2016
No Tomorrow,No Truer Words,42,1,9,2016
No Tomorrow,No Soup for You,41,1,10,2016
No Tomorrow,No Woman No Cry,42,1,11,2017
No Tomorrow,No Time Like the Present,42,1,12,2017
Olympus,The Temple of Gaia,46,1,1,2015
Olympus,Daedalus,46,1,2,2015
Olympus,Ring of the Magi,45,1,3,2015
Olympus,Minos,46,1,4,2015
Olympus,Blood Brothers,45,1,5,2015
Olympus,The Lexicon,46,1,6,2015
Olympus,Love and Time,45,1,7,2015
Olympus,Danger and Desire,46,1,8,2015
Olympus,Pandora's Tomb,45,1,9,2015
Olympus,Heritage,46,1,10,2015
Olympus,The Speed of Time,47,1,11,2015
Olympus,Door to Olympus,45,1,12,2015
Olympus,Truth,45,1,13,2015
One Tree Hill,The Desperate Kingdom of Love,44,2,1,2004
One Tree Hill,Like You Like an Arsonist,43,3,1,2005
One Tree Hill,Pilot,42,1,1,2003
One Tree Hill,The Places You Have Come to Fear the Most,45,1,2,2003
One Tree Hill,Truth Doesn't Make a Noise,44,2,2,2004
One Tree Hill,From the Edge of the Deep Green Sea,43,3,2,2005
One Tree Hill,Are You True?,44,1,3,2003
One Tree Hill,First Day on a Brand New Planet,43,3,3,2005
One Tree Hill,Near Wild Heaven,42,2,3,2004
One Tree Hill,An Attempt to Tip the Scales,60,3,4,2005
One Tree Hill,Crash Into You,44,1,4,2003
One Tree Hill,You Can't Always Get What You Want,44,2,4,2004
One Tree Hill,All That You Can't Leave Behind,45,1,5,2003
One Tree Hill,I Will Dare,44,2,5,2004
One Tree Hill,A Multitude of Casualties,43,3,5,2005
One Tree Hill,We Might as Well Be Strangers,44,2,6,2004
One Tree Hill,Locked Hearts and Hand Grenades,44,3,6,2005
One Tree Hill,"Champagne for My Real Friends, Real Pain for My Sham Friends",60,3,7,2005
One Tree Hill,Life in a Glass House,44,1,7,2003
One Tree Hill,Let the Reigns Go Loose,44,2,7,2004
One Tree Hill,"Truth, Bitter Truth",60,2,8,2004
One Tree Hill,The Search for Something More,44,1,8,2003
One Tree Hill,The Worst Day Since Yesterday,42,3,8,2005
One Tree Hill,How a Resurrection Really Feels,44,3,9,2005
One Tree Hill,With Arms Outstretched,41,1,9,2003
One Tree Hill,Don't Take Me for Granted,60,2,10,2004
One Tree Hill,You Gotta Go There to Come Back,44,1,10,2004
One Tree Hill,Brave New World,43,3,10,2006
One Tree Hill,The Living Years,60,1,11,2004
One Tree Hill,The Heart Brings You Back,60,2,11,2005
One Tree Hill,Return of the Future,43,3,11,2006
One Tree Hill,Crash Course in Polite Conversations,60,1,12,2004
One Tree Hill,Between Order and Randomness,44,2,12,2005
One Tree Hill,I've Got Dreams to Remember,43,3,12,2006
One Tree Hill,The Wind That Blew My Heart Away,60,3,13,2006
One Tree Hill,The Hero Dies in This One,44,2,13,2005
One Tree Hill,Hanging by a Moment,41,1,13,2004
One Tree Hill,I Shall Believe,44,1,14,2004
One Tree Hill,The Quiet Things That No One Ever Knows,43,2,14,2005
One Tree Hill,All Tomorrow's Parties,42,3,14,2006
One Tree Hill,Unopened Letter to the World,44,2,15,2005
One Tree Hill,Just Watch the Fireworks,44,3,15,2006
One Tree Hill,Suddenly Everything Has Changed,43,1,15,2004
One Tree Hill,"With Tired Eyes, Tired Minds, Tired Souls, We Slept",44,3,16,2006
One Tree Hill,Spirit in the Night,60,1,17,2004
One Tree Hill,Something I Can Never Have,44,2,17,2005
One Tree Hill,"Who Will Survive, and What Will Be Left of Them",43,3,17,2006
One Tree Hill,To Wish Impossible Things,44,1,18,2004
One Tree Hill,The Lonesome Road,44,2,18,2005
One Tree Hill,"I'm Wide Awake, It's Morning",44,2,19,2005
One Tree Hill,How Can You Be Sure?,42,1,19,2004
One Tree Hill,Lifetime Piling Up,60,2,20,2005
One Tree Hill,What Is and What Should Never Be,41,1,20,2004
One Tree Hill,Over the Hills and Far Away,44,3,21,2006
One Tree Hill,What Could Have Been,43,2,21,2005
One Tree Hill,The Leaving Song,42,1,21,2004
One Tree Hill,The Games That Play Us,44,1,22,2004
Orphan Black,Natural Selection,45,1,1,2013
Orphan Black,The Weight of This Combination,44,3,1,2015
Orphan Black,Instinct,45,1,2,2013
Orphan Black,Transitory Sacrifices of Crisis,44,3,2,2015
Orphan Black,Variation Under Nature,44,1,3,2013
Orphan Black,"Formalized, Complex, and Costly",43,3,3,2015
Orphan Black,Effects of External Conditions,44,1,4,2013
Orphan Black,Newer Elements of Our Defense,44,3,4,2015
Orphan Black,Ipsa Scientia Potestas Est,45,2,5,2014
Orphan Black,Conditions of Existence,44,1,5,2013
Orphan Black,Scarred by Many Past Frustrations,44,3,5,2015
Orphan Black,Scarred by Many Past Frustrations,44,3,5,2015
Orphan Black,Variations Under Domestication,44,1,6,2013
Orphan Black,Certain Agony of the Battlefield,44,3,6,2015
Orphan Black,Parts Developed in an Unusual Manner,44,1,7,2013
Orphan Black,Community of Dreadful Fear and Hate,44,3,7,2015
Orphan Black,"Knowledge of Causes, and Secret Motion of Things",43,2,7,2014
Orphan Black,Entangled Bank,44,1,8,2013
Orphan Black,Variable and Full of Perturbation,43,2,8,2014
Orphan Black,"Ruthless in Purpose, and Insidious in Method",43,3,8,2015
Orphan Black,Unconscious Selection,45,1,9,2013
Orphan Black,Things Which Have Never Yet Been Done,43,2,9,2014
Orphan Black,Endless Forms Most Beautiful,44,1,10,2013
Orphan Black,By Means Which Have Never Yet Been Tried,44,2,10,2014
Outlander,Sassenach,64,1,1,2014
Outlander,"Through a Glass, Darkly",59,2,1,2016
Outlander,Castle Leoch,60,1,2,2014
Outlander,Not in Scotland Anymore,58,2,2,2016
Outlander,Useful Occupations and Deceptions,56,2,3,2016
Outlander,The Way Out,55,1,3,2014
Outlander,La Dame Blanche,59,2,4,2016
Outlander,The Gathering,57,1,4,2014
Outlander,Rent,58,1,5,2014
Outlander,Untimely Resurrection,50,2,5,2016
Outlander,The Garrison Commander,58,1,6,2014
Outlander,Best Laid Schemes...,51,2,6,2016
Outlander,Faith,63,2,7,2016
Outlander,The Wedding,55,1,7,2014
Outlander,The Fox's Lair,59,2,8,2016
Outlander,Both Sides Now,56,1,8,2014
Outlander,The Reckoning,60,1,9,2015
Outlander,Je Suis Prest,55,2,9,2016
Outlander,By the Pricking of My Thumbs,59,1,10,2015
Outlander,Prestonpans,58,2,10,2016
Outlander,The Devil's Mark,59,1,11,2015
Outlander,Vengeance Is Mine,55,2,11,2016
Outlander,The Hail Mary,59,2,12,2016
Outlander,Lallybroch,58,1,12,2015
Outlander,The Watch,57,1,13,2015
Outlander,The Search,58,1,14,2015
Outlander,Wentworth Prison,57,1,15,2015
Outlander,To Ransom a Man's Soul,59,1,16,2015
Paranormal Witness,The Long Island Terror,60,3,1,2013
Paranormal Witness,The Motel,44,4,1,2015
Paranormal Witness,Voodoo Preacher,43,5,1,2016
Paranormal Witness,Nightmare on Chestnut Street,44,4,2,2015
Paranormal Witness,Haunted Highway/Kentucky UFO Chase,43,1,2,2011
Paranormal Witness,Brooklyn Haunting,43,2,2,2012
Paranormal Witness,The Lost Boy,43,3,2,2013
Paranormal Witness,The Molech,44,4,3,2015
Paranormal Witness,From H.E.L.L.,43,5,3,2016
Paranormal Witness,Suzy Doll,44,4,4,2015
Paranormal Witness,The Dybbuk Box,43,2,4,2012
Paranormal Witness,The Contract,43,5,4,2016
Paranormal Witness,Poppy's Revenge,44,4,5,2015
Paranormal Witness,Zozo,43,5,5,2016
Paranormal Witness,The Apartment,43,2,6,2012
Paranormal Witness,The Hospital Hauntings,43,3,6,2013
Paranormal Witness,The Dark Pond,43,4,6,2015
Paranormal Witness,The Mothman Curse,43,5,6,2016
Paranormal Witness,The Manson Curse,44,3,7,2013
Paranormal Witness,Demon House,44,4,7,2015
Paranormal Witness,The Real Haunting in Connecticut,43,2,7,2012
Paranormal Witness,Nebraska Fiend,43,5,7,2016
Paranormal Witness,Sacred Ground,60,4,8,2015
Paranormal Witness,The Bad Man,44,3,8,2013
Paranormal Witness,Fox Hollow Farm,43,2,8,2012
Paranormal Witness,The Pit,43,5,8,2016
Paranormal Witness,The Abduction,64,2,9,2012
Paranormal Witness,The Wolf Pack,44,3,9,2013
Paranormal Witness,The Fireplace,44,4,9,2015
Paranormal Witness,The Ranch,43,5,9,2016
Paranormal Witness,The Jail,43,5,10,2016
Paranormal Witness,The Lynchville Secret,44,3,11,2013
Paranormal Witness,When Hell Freezes Over,43,4,11,2015
Paranormal Witness,The Hotel,43,5,11,2016
Paranormal Witness,The Tenants,64,2,12,2012
Paranormal Witness,Beneath the Rock,43,4,12,2015
Paranormal Witness,The Mojave Encounter,43,5,12,2016
Paranormal Witness,A Ghostly Affair,44,3,13,2013
Paranormal Witness,Ashes to Ashes,43,4,13,2015
Paranormal Witness,The Night Ward,43,5,13,2016
Paranormal Witness,The Innocent,44,3,15,2013
Paranormal Witness,The Coven,44,3,16,2013
Paranormal Witness,The Visitors,44,3,17,2013
Paranormal Witness,The Harpy,44,3,18,2013
Paranormal Witness,The Exorcist,44,3,19,2013
Perception,Paris,44,3,1,2014
Perception,Pilot,43,1,1,2012
Perception,Ch-Ch-Changes,43,2,1,2013
Perception,Faces,42,1,2,2012
Perception,Alienation,42,2,2,2013
Perception,Painless,42,3,2,2014
Perception,Blindness,42,2,3,2013
Perception,Shiver,42,3,3,2014
Perception,Cipher,42,1,4,2012
Perception,Toxic,42,2,4,2013
Perception,Possession,42,3,4,2014
Perception,Caleidoscope,42,2,5,2013
Perception,Eternity,42,3,5,2014
Perception,Lovesick,42,1,6,2012
Perception,Defective,42,2,6,2013
Perception,Inconceivable,42,3,6,2014
Perception,Nemesis,42,1,7,2012
Perception,Neuropositive,42,2,7,2013
Perception,Bolero,42,3,7,2014
Perception,Kilimanjaro,42,1,8,2012
Perception,Asylum,42,2,8,2013
Perception,Prologue,42,3,8,2014
Perception,Shadow,42,1,9,2012
Perception,Wounded,42,2,9,2013
Perception,Silence,42,3,9,2014
Perception,Light,43,1,10,2012
Perception,Warrior,43,2,10,2013
Perception,Dirty,42,3,10,2014
Perception,Curveball,42,2,11,2014
Perception,Brainstorm,42,3,11,2015
Perception,Meat,43,3,12,2015
Perception,Brotherhood,42,2,12,2014
Perception,Mirror,43,3,13,2015
Perception,Cobra,42,2,13,2014
Perception,Romeo,43,3,14,2015
Perception,Obsession,42,2,14,2014
Perception,Run,43,3,15,2015
Person of Interest,Pilot,56,1,1,2011
Person of Interest,The Contingency,44,2,1,2012
Person of Interest,Liberty,44,3,1,2013
Person of Interest,Panopticon,43,4,1,2014
Person of Interest,Ghosts,44,1,2,2011
Person of Interest,Bad Code,44,2,2,2012
Person of Interest,Nothing to Hide,43,3,2,2013
Person of Interest,Mission Creep,44,1,3,2011
Person of Interest,Lady Killer,44,3,3,2013
Person of Interest,Masquerade,43,2,3,2012
Person of Interest,Triggerman,45,2,4,2012
Person of Interest,Cura Te Ipsum,44,1,4,2011
Person of Interest,Reasonable Doubt,43,3,4,2013
Person of Interest,Judgement,43,1,5,2011
Person of Interest,The Fix,44,1,6,2011
Person of Interest,Mors Praematura,44,3,6,2013
Person of Interest,Witness,44,1,7,2011
Person of Interest,Critical,44,2,7,2012
Person of Interest,The Perfect Mark,43,3,7,2013
Person of Interest,Foe,44,1,8,2011
Person of Interest,Til Death,44,2,8,2012
Person of Interest,Endgame,44,3,8,2013
Person of Interest,Get Carter,44,1,9,2011
Person of Interest,The Crossing,44,3,9,2013
Person of Interest,Number Crunch,45,1,10,2011
Person of Interest,Shadow Box,44,2,10,2012
Person of Interest,The Devil's Share,43,3,10,2013
Person of Interest,Super,44,1,11,2012
Person of Interest,Lethe,44,3,11,2013
Person of Interest,Prisoner's Dilemma,44,2,12,2013
Person of Interest,Aletheia,44,3,12,2014
Person of Interest,Legacy,43,1,12,2012
Person of Interest,Root Cause,44,1,13,2012
Person of Interest,Dead Reckoning,44,2,13,2013
Person of Interest,4C,44,3,13,2014
Person of Interest,One Percent,44,2,14,2013
Person of Interest,Provenance,42,3,14,2014
Person of Interest,Booked Solid,45,2,15,2013
Person of Interest,Blue Code,44,1,15,2012
Person of Interest,Last Call,44,3,15,2014
Person of Interest,Risk,44,1,16,2012
Person of Interest,Relevance,44,2,16,2013
Person of Interest,RAM,44,3,16,2014
Person of Interest,Baby Blue,44,1,17,2012
Person of Interest,Proteus,44,2,17,2013
Person of Interest,Root Path,43,3,17,2014
Person of Interest,Identity Crisis,44,1,18,2012
Person of Interest,All In,44,2,18,2013
Person of Interest,Allegiance,44,3,18,2014
Person of Interest,Trojan Horse,44,2,19,2013
Person of Interest,Matsya Nyaya,44,1,20,2012
Person of Interest,In Extremis,44,2,20,2013
Person of Interest,Death Benefit,43,3,20,2014
Person of Interest,Many Happy Returns,44,1,21,2012
Person of Interest,Zero Day,44,2,21,2013
Person of Interest,Beta,43,3,21,2014
Person of Interest,No Good Deed,44,1,22,2012
Person of Interest,God Mode,44,2,22,2013
Person of Interest,A House Divided,44,3,22,2014
Person of Interest,Firewall,44,1,23,2012
Person of Interest,Deus Ex Machina,43,3,23,2014
Pitch,Pilot,47,1,1,2016
Pitch,The Interim,45,1,2,2016
Pitch,Beanball,44,1,3,2016
Pitch,The Break,45,1,4,2016
Pitch,Alfonzo Guzman-Chavez,44,1,5,2016
Pitch,Wear It,45,1,6,2016
Pitch,San Francisco,44,1,7,2016
Pitch,Unstoppable Forces & Immovable Objects,44,1,8,2016
Pitch,Scratched,46,1,9,2016
Pitch,Don't Say It,45,1,10,2016
Power,Consequences,61,2,1,2015
Power,Call Me James,61,3,1,2016
Power,Not Exactly How We Planned,58,1,1,2014
Power,It's Never Over,59,3,2,2016
Power,No Friends on the Street,58,2,2,2015
Power,Whoever He Is,57,1,2,2014
Power,Like We're Any Other Couple,58,2,3,2015
Power,I Got This on Lock,57,3,3,2016
Power,This Is Real,56,1,3,2014
Power,You're the Only Person I Can Trust,58,2,4,2015
Power,Help Me,61,3,5,2016
Power,I Gotta Go,58,1,5,2014
Power,Who You Are and Who You Want to Be,58,2,5,2015
Power,The Right Decision,58,3,6,2016
Power,Why Her?,57,2,6,2015
Power,Don't Go,60,3,7,2016
Power,Loyalty,59,1,7,2014
Power,You're Not the Man,56,2,7,2015
Power,Trust Me,61,3,8,2016
Power,Best Laid Plans,59,1,8,2014
Power,Three Moves Ahead,58,2,8,2015
Power,I Call the Shots,61,3,9,2016
Power,Time's Up,58,2,9,2015
Power,Ghost Is Dead,57,2,10,2015
Powers,Pilot,53,1,1,2015
Powers,Caracas 1967,44,2,1,2016
Powers,Like a Power,46,1,2,2015
Powers,Mickey Rooney Cries No More,44,1,3,2015
Powers,Devil in a Garbage Bag,42,1,4,2015
Powers,Stealing Fire,40,2,4,2016
Powers,Shaking the Tree,46,2,5,2016
Powers,The Raconteur of the Funeral Circuit,45,1,6,2015
Powers,Requiem,43,2,6,2016
Powers,You Are Not It,48,1,7,2015
Powers,Origins,41,2,7,2016
Powers,Chasing Ghosts,44,2,8,2016
Powers,Aha Shake Heartbreak,42,1,8,2015
Powers,Level 13,42,1,9,2015
Powers,Slain Dragons,42,2,9,2016
Powers,Legacy,45,2,10,2016
Powers,F@#K the Big Chiller,41,1,10,2015
Preacher,Pilot,64,1,1,2016
Preacher,See,49,1,2,2016
Preacher,The Possibilities,42,1,3,2016
Preacher,Monster Swamp,42,1,4,2016
Preacher,South Will Rise Again,43,1,5,2016
Preacher,Sundowner,42,1,6,2016
Preacher,He Gone,44,1,7,2016
Preacher,El Valero,42,1,8,2016
Preacher,Finish the Song,47,1,9,2016
Preacher,Call and Response,54,1,10,2016
Pretty Little Liars,It's Alive,44,2,1,2011
Pretty Little Liars,Turn of the Shoe,45,4,2,2013
Pretty Little Liars,The Goodbye Look,44,2,2,2011
Pretty Little Liars,The Jenna Thing,42,1,2,2010
Pretty Little Liars,Cat's Cradle,45,4,3,2013
Pretty Little Liars,Surfing the Aftershocks,44,5,3,2014
Pretty Little Liars,Surfing the Aftershocks,44,5,3,2014
Pretty Little Liars,Kingdom of the Blind,43,3,3,2012
Pretty Little Liars,Face Time,45,4,4,2013
Pretty Little Liars,Can You Hear Me Now?,44,1,4,2010
Pretty Little Liars,Birds of a Feather,43,3,4,2012
Pretty Little Liars,Blind Dates,42,2,4,2011
Pretty Little Liars,Reality Bites Me,45,1,5,2010
Pretty Little Liars,Gamma Zeta Die!,45,4,5,2013
Pretty Little Liars,The Devil You Know,43,2,5,2011
Pretty Little Liars,There's No Place Like Homecoming,45,1,6,2010
Pretty Little Liars,Never Letting Go,45,2,6,2011
Pretty Little Liars,Under the Gun,45,4,6,2013
Pretty Little Liars,"Run, Ali, Run",43,5,6,2014
Pretty Little Liars,Wanted: Dead or Alive,42,7,6,2016
Pretty Little Liars,The Homecoming Hangover,44,1,7,2010
Pretty Little Liars,Surface Tension,44,2,7,2011
Pretty Little Liars,"Crash and Burn, Girl!",44,4,7,2013
Pretty Little Liars,The Silence of E. Lamb,44,5,7,2014
Pretty Little Liars,Crazy,43,3,7,2012
Pretty Little Liars,Original G'A'ngsters,42,7,7,2016
Pretty Little Liars,"Please, Do Talk About Me When I'm Gone",44,1,8,2010
Pretty Little Liars,Save the Date,44,2,8,2011
Pretty Little Liars,Stolen Kisses,44,3,8,2012
Pretty Little Liars,Scream for Me,44,5,8,2014
Pretty Little Liars,Exes and OMGs,42,7,8,2016
Pretty Little Liars,The Perfect Storm,45,1,9,2010
Pretty Little Liars,Picture This,44,2,9,2011
Pretty Little Liars,Into the Deep,44,4,9,2013
Pretty Little Liars,March of Crimes,44,5,9,2014
Pretty Little Liars,The Wrath of Kahn,42,7,9,2016
Pretty Little Liars,Keep Your Friends Close,60,1,10,2010
Pretty Little Liars,The Mirror Has Three Faces,45,4,10,2013
Pretty Little Liars,What Lies Beneath,44,3,10,2012
Pretty Little Liars,A Dark Ali,43,5,10,2014
Pretty Little Liars,The DArkest Knight,41,7,10,2016
Pretty Little Liars,Moments Later,60,1,11,2011
Pretty Little Liars,I Must Confess,45,2,11,2011
Pretty Little Liars,No One Here Can Love or Understand Me,43,5,11,2014
Pretty Little Liars,Salt Meets Wound,60,1,12,2011
Pretty Little Liars,Over My Dead Body,45,2,12,2011
Pretty Little Liars,"Now You See Me, Now You Don't",44,4,12,2013
Pretty Little Liars,The Lady Killer,42,3,12,2012
Pretty Little Liars,Taking This One to the Grave,42,5,12,2014
Pretty Little Liars,Know Your Frenemies,60,1,13,2011
Pretty Little Liars,The First Secret,45,2,13,2011
Pretty Little Liars,Grave New World,44,4,13,2013
Pretty Little Liars,Careful What U Wish 4,60,1,14,2011
Pretty Little Liars,She's Better Now,44,3,14,2013
Pretty Little Liars,Who's in the Box?,44,4,14,2014
Pretty Little Liars,"Through a Glass, Darkly",44,5,14,2015
Pretty Little Liars,"Love ShAck, Baby",44,4,15,2014
Pretty Little Liars,Fresh Meat,43,5,15,2015
Pretty Little Liars,Let the Water Hold Me Down,45,2,16,2012
Pretty Little Liars,Misery Loves Company,45,3,16,2013
Pretty Little Liars,Close Encounters,43,4,16,2014
Pretty Little Liars,Over a Barrel,43,5,16,2015
Pretty Little Liars,The New Normal,60,1,17,2011
Pretty Little Liars,"Out of the Frying Pan, Into the Inferno",44,3,17,2013
Pretty Little Liars,Bite Your Tongue,44,4,17,2014
Pretty Little Liars,The Bin of Sin,44,5,17,2015
Pretty Little Liars,The Badass Seed,60,1,18,2011
Pretty Little Liars,A Kiss Before Lying,45,2,18,2012
Pretty Little Liars,Dead to Me,45,3,18,2013
Pretty Little Liars,Hot for Teacher,44,4,18,2014
Pretty Little Liars,A Person of Interest,60,1,19,2011
Pretty Little Liars,The Naked Truth,45,2,19,2012
Pretty Little Liars,Shadow Play,43,4,19,2014
Pretty Little Liars,Someone to Watch Over Me,60,1,20,2011
Pretty Little Liars,CTRL:A,45,2,20,2012
Pretty Little Liars,Hot Water,45,3,20,2013
Pretty Little Liars,Free Fall,44,4,20,2014
Pretty Little Liars,Breaking the Code,44,2,21,2012
Pretty Little Liars,She's Come Undone,44,4,21,2014
Pretty Little Liars,Bloody Hell,43,5,21,2015
Pretty Little Liars,For Whom the Bell Tolls,45,1,22,2011
Pretty Little Liars,Father Knows Best,44,2,22,2012
Pretty Little Liars,To Plea or Not to Plea,43,5,22,2015
Pretty Little Liars,Eye of the Beholder,45,2,23,2012
Pretty Little Liars,I'm Your Puppet,45,3,23,2013
Pretty Little Liars,Unbridled,44,4,23,2014
Pretty Little Liars,The Melody Lingers On,42,5,23,2015
Pretty Little Liars,If These Dolls Could Talk,45,2,24,2012
Pretty Little Liars,"I'm a Good Girl, I Am",43,5,24,2015
Pretty Little Liars,Welcome to the Dollhouse,42,5,25,2015
Pure Genius,Pilot,43,1,1,2016
Pure Genius,It's Your Friendly Neighborhood Spider Silk Surgery,42,1,2,2016
Pure Genius,You Must Remember This,43,1,3,2016
Pure Genius,Not Your Grandmother's Robotic Surgery,42,1,4,2016
Pure Genius,Fire and Ice,42,1,5,2016
Pure Genius,"Bunker Hill, We Have a Problem",42,1,6,2016
Pure Genius,A Bunker Hill Christmas,43,1,7,2016
Pure Genius,Around the World in Eight Kidneys,42,1,8,2016
Pure Genius,Grace,42,1,9,2017
Pure Genius,Touch and Go,43,1,11,2017
Pure Genius,I Got This,43,1,12,2017
Pure Genius,Lift Me Up,42,1,13,2017
Queen Sugar,First Things First,60,1,1,2016
Queen Sugar,Evergreen,43,1,2,2016
Queen Sugar,Thy Will Be Done,43,1,3,2016
Queen Sugar,The Darker Sooner,43,1,4,2016
Queen Sugar,By Any Chance,42,1,5,2016
Queen Sugar,As Promised,43,1,6,2016
Queen Sugar,In No Uncertain Terms,43,1,7,2016
Queen Sugar,So Far,43,1,10,2016
Queen Sugar,All Good,41,1,11,2016
Queen Sugar,Far Too Long,42,1,12,2016
Queen Sugar,Give Us This Day,43,1,13,2016
Ray Donovan,The Bag or the Bat,59,1,1,2013
Ray Donovan,Yo Soy Capitan,54,2,1,2014
Ray Donovan,The Kalamazoo,52,3,1,2015
Ray Donovan,Uber Ray,54,2,2,2014
Ray Donovan,Marisol,53,4,2,2016
Ray Donovan,Ding,50,3,2,2015
Ray Donovan,Twerk,55,1,3,2013
Ray Donovan,Gem and Loan,55,2,3,2014
Ray Donovan,Little Bill Primm's Big Green Horseshoe,55,4,3,2016
Ray Donovan,Come and Knock on Our Door,53,3,3,2015
Ray Donovan,Federal Boobie Inspector,57,4,4,2016
Ray Donovan,S U C K,56,2,4,2014
Ray Donovan,Breakfast of Champions,53,3,4,2015
Ray Donovan,Black Cadillac,49,1,4,2013
Ray Donovan,The Golem,52,1,5,2013
Ray Donovan,Handshake Deal,52,3,5,2015
Ray Donovan,Irish Spring,51,2,5,2014
Ray Donovan,Get Even Before Leavin',49,4,5,2016
Ray Donovan,Fish and Bird,58,4,6,2016
Ray Donovan,Swing Vote,55,3,6,2015
Ray Donovan,Viagra,53,2,6,2014
Ray Donovan,Housewarming,51,1,6,2013
Ray Donovan,Walk This Way,56,2,7,2014
Ray Donovan,Norman Saves the World,54,4,7,2016
Ray Donovan,New Birthday,53,1,7,2013
Ray Donovan,All Must Be Loved,50,3,7,2015
Ray Donovan,The Texan,56,4,8,2016
Ray Donovan,Bridget,53,1,8,2013
Ray Donovan,Tulip,51,3,8,2015
Ray Donovan,Sunny,45,2,8,2014
Ray Donovan,Snowflake,55,2,9,2014
Ray Donovan,The Octopus,54,3,9,2015
Ray Donovan,Road Trip,49,1,9,2013
Ray Donovan,Goodbye Beautiful,47,4,9,2016
Ray Donovan,One Night in Yerevan,57,3,10,2015
Ray Donovan,Volcheck,55,2,10,2014
Ray Donovan,Fite Nite,54,1,10,2013
Ray Donovan,Lake Hollywood,51,4,10,2016
Ray Donovan,Chinese Algebra,48,4,11,2016
Ray Donovan,Rodef,47,2,11,2014
Ray Donovan,Poker,45,3,11,2015
Ray Donovan,Rattus Rattus,63,4,12,2016
Ray Donovan,Exsuscito,59,3,12,2015
Ray Donovan,Same Exactly,54,1,12,2013
Ray Donovan,The Captain,52,2,12,2014
Rectify,Always There,48,1,1,2013
Rectify,Hoorah,45,3,1,2015
Rectify,A House Divided,44,4,1,2016
Rectify,Sexual Peeling,45,1,2,2013
Rectify,Thrill Ride,45,3,2,2015
Rectify,Sleeping Giants,44,2,2,2014
Rectify,Yolk,44,4,2,2016
Rectify,Modern Times,45,1,3,2013
Rectify,Sown with Salt,45,3,3,2015
Rectify,Charlie Darwin,44,2,3,2014
Rectify,Plato's Cave,45,1,4,2013
Rectify,Donald the Normal,45,2,4,2014
Rectify,Girl Jesus,45,3,4,2015
Rectify,Go Ask Roger,44,4,4,2016
Rectify,The Future,46,3,5,2015
Rectify,"Drip, Drip",44,1,5,2013
Rectify,Act as If,44,2,5,2014
Rectify,Pineapples in Paris,44,4,5,2016
Rectify,The Source,53,3,6,2015
Rectify,Jacob's Ladder,46,1,6,2013
Rectify,Physics,44,4,6,2016
Rectify,Happy Unburdening,55,4,7,2016
Rectify,The Great Destroyer,45,2,8,2014
